"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
2355,6 May 2020 13:48:16.735,6 May 2020 14:16:29.463,1692.727
2356,6 May 2020 16:04:08.560,6 May 2020 16:36:36.993,1948.434
2357,6 May 2020 18:25:03.167,6 May 2020 18:57:36.597,1953.430
2358,6 May 2020 20:47:32.605,6 May 2020 21:19:55.646,1943.041
2359,6 May 2020 23:08:20.128,6 May 2020 23:40:39.186,1939.058
2360,7 May 2020 01:28:27.217,7 May 2020 01:56:13.471,1666.255
2361,7 May 2020 12:07:06.157,7 May 2020 12:22:44.440,938.282
2362,7 May 2020 14:15:47.375,7 May 2020 14:45:23.740,1776.365
2363,7 May 2020 16:32:46.288,7 May 2020 17:05:29.801,1963.514
2364,7 May 2020 18:54:32.082,7 May 2020 19:26:58.348,1946.267
2365,7 May 2020 21:16:45.170,7 May 2020 21:49:20.963,1955.793
2366,7 May 2020 23:37:09.946,8 May 2020 00:08:51.815,1901.868
2367,8 May 2020 01:57:37.623,8 May 2020 02:22:49.957,1512.334
2368,8 May 2020 12:31:59.197,8 May 2020 12:53:05.306,1266.109
2369,8 May 2020 14:43:27.120,8 May 2020 15:14:15.583,1848.464
2370,8 May 2020 17:01:49.303,8 May 2020 17:34:33.060,1963.757
2371,8 May 2020 19:24:01.357,8 May 2020 19:56:15.946,1934.589
2372,8 May 2020 21:45:49.799,8 May 2020 22:18:32.563,1962.765
2373,9 May 2020 00:05:59.074,9 May 2020 00:37:12.750,1873.676
2374,9 May 2020 02:27:10.748,9 May 2020 02:48:57.529,1306.780
2375,9 May 2020 12:58:00.616,9 May 2020 13:22:34.412,1473.796
2376,9 May 2020 15:11:32.239,9 May 2020 15:43:07.536,1895.297
2377,9 May 2020 17:30:56.248,9 May 2020 18:03:40.213,1963.965
2378,9 May 2020 19:53:26.502,9 May 2020 20:25:35.160,1928.658
2379,9 May 2020 22:14:48.304,9 May 2020 22:47:36.394,1968.090
2380,10 May 2020 00:34:50.040,10 May 2020 01:05:00.899,1810.859
2381,10 May 2020 02:57:33.454,10 May 2020 03:14:08.362,994.909
2382,10 May 2020 13:24:03.704,10 May 2020 13:51:50.281,1666.576
2383,10 May 2020 15:39:40.038,10 May 2020 16:12:01.726,1941.688
2384,10 May 2020 18:00:15.324,10 May 2020 18:32:53.822,1958.499
2385,10 May 2020 20:22:47.370,10 May 2020 20:55:04.380,1937.010
2386,10 May 2020 22:43:41.930,10 May 2020 23:16:13.454,1951.524
2387,11 May 2020 01:03:46.200,11 May 2020 01:32:04.219,1698.019
2388,11 May 2020 03:32:35.007,11 May 2020 03:33:58.285,83.278
2389,11 May 2020 11:44:12.482,11 May 2020 11:57:22.756,790.274
2390,11 May 2020 13:51:30.117,11 May 2020 14:20:44.188,1754.071
2391,11 May 2020 16:08:10.785,11 May 2020 16:40:50.921,1960.135
2392,11 May 2020 18:29:43.448,11 May 2020 19:02:11.634,1948.186
2393,11 May 2020 20:52:02.096,11 May 2020 21:24:35.999,1953.904
2394,11 May 2020 23:12:32.307,11 May 2020 23:44:24.137,1911.830
2395,12 May 2020 01:32:52.562,12 May 2020 01:58:49.216,1556.654
2396,12 May 2020 12:08:04.918,12 May 2020 12:28:07.987,1203.069
2397,12 May 2020 14:19:03.184,12 May 2020 14:49:37.773,1834.589
2398,12 May 2020 16:37:03.084,12 May 2020 17:09:52.297,1969.213
2399,12 May 2020 18:59:13.196,12 May 2020 19:31:33.558,1940.361
2400,12 May 2020 21:21:08.624,12 May 2020 21:53:49.109,1960.486
2401,12 May 2020 23:41:21.400,13 May 2020 00:12:43.088,1881.688
2402,13 May 2020 02:02:17.933,13 May 2020 02:25:05.313,1367.381
2403,13 May 2020 12:34:09.560,13 May 2020 12:57:48.319,1418.759
2404,13 May 2020 14:47:02.388,13 May 2020 15:18:28.294,1885.906
2405,13 May 2020 17:06:15.180,13 May 2020 17:38:54.627,1959.447
2406,13 May 2020 19:28:39.501,13 May 2020 20:00:47.130,1927.629
2407,13 May 2020 21:50:08.685,13 May 2020 22:22:56.598,1967.913
2408,14 May 2020 00:10:11.574,14 May 2020 00:40:48.457,1836.883
2409,14 May 2020 02:32:22.278,14 May 2020 02:50:38.042,1095.764
2410,14 May 2020 13:00:00.434,14 May 2020 13:27:09.161,1628.727
2411,14 May 2020 15:15:12.643,14 May 2020 15:47:23.166,1930.522
2412,14 May 2020 17:35:27.885,14 May 2020 18:08:09.057,1961.172
2413,14 May 2020 19:58:01.687,14 May 2020 20:30:09.176,1927.489
2414,14 May 2020 22:19:03.490,14 May 2020 22:51:44.821,1961.331
2415,15 May 2020 00:39:05.920,15 May 2020 01:07:55.841,1729.922
2416,15 May 2020 03:04:22.875,15 May 2020 03:13:25.443,542.568
2417,15 May 2020 11:21:33.215,15 May 2020 11:31:36.006,602.791
2418,15 May 2020 13:27:09.494,15 May 2020 13:56:05.300,1735.806
2419,15 May 2020 15:43:39.219,15 May 2020 16:16:11.444,1952.226
2420,15 May 2020 18:04:54.928,15 May 2020 18:37:25.670,1950.742
2421,15 May 2020 20:27:18.232,15 May 2020 20:59:50.397,1952.165
2422,15 May 2020 22:47:54.570,15 May 2020 23:19:55.508,1920.938
2423,16 May 2020 01:08:08.859,16 May 2020 01:34:52.874,1604.014
2424,16 May 2020 11:44:25.179,16 May 2020 12:03:05.984,1120.805
2425,16 May 2020 13:54:46.133,16 May 2020 14:24:59.608,1813.475
2426,16 May 2020 16:12:18.403,16 May 2020 16:45:10.117,1971.714
2427,16 May 2020 18:34:24.786,16 May 2020 19:06:47.558,1942.773
2428,16 May 2020 20:56:26.970,16 May 2020 21:29:05.564,1958.594
2429,16 May 2020 23:16:43.794,16 May 2020 23:48:12.094,1888.300
2430,17 May 2020 01:37:27.804,17 May 2020 02:01:08.336,1420.532
2431,17 May 2020 12:10:17.985,17 May 2020 12:32:58.410,1360.424
2432,17 May 2020 14:22:38.348,17 May 2020 14:53:49.360,1871.012
2433,17 May 2020 16:41:30.363,17 May 2020 17:14:13.023,1962.660
2434,17 May 2020 19:03:52.193,17 May 2020 19:36:01.229,1929.035
2435,17 May 2020 21:25:28.677,17 May 2020 21:58:15.204,1966.527
2436,17 May 2020 23:45:33.410,18 May 2020 00:16:29.065,1855.655
2437,18 May 2020 02:07:18.174,18 May 2020 02:26:55.096,1176.922
2438,18 May 2020 12:36:07.338,18 May 2020 13:02:26.821,1579.483
2439,18 May 2020 14:50:45.291,18 May 2020 15:22:44.622,1919.331
2440,18 May 2020 17:10:40.928,18 May 2020 17:43:23.717,1962.789
2441,18 May 2020 19:33:15.566,18 May 2020 20:05:24.055,1928.489
2442,18 May 2020 21:54:24.774,18 May 2020 22:27:10.600,1965.826
2443,19 May 2020 00:14:26.259,19 May 2020 00:43:52.028,1765.769
2444,19 May 2020 02:38:26.908,19 May 2020 02:50:50.190,743.281
2445,19 May 2020 11:03:31.538,19 May 2020 11:04:58.464,86.926
2446,19 May 2020 13:02:54.723,19 May 2020 13:31:26.624,1711.901
2447,19 May 2020 15:19:05.697,19 May 2020 15:51:31.682,1945.985
2448,19 May 2020 17:40:07.131,19 May 2020 18:12:38.369,1951.238
2449,19 May 2020 20:02:33.805,19 May 2020 20:35:02.525,1948.720
2450,19 May 2020 22:23:16.695,19 May 2020 22:55:28.603,1931.907
2451,20 May 2020 00:43:26.302,20 May 2020 01:10:48.254,1641.952
2452,20 May 2020 11:21:02.032,20 May 2020 11:38:01.984,1019.952
2453,20 May 2020 13:30:28.911,20 May 2020 14:00:21.000,1792.089
2454,20 May 2020 15:47:41.471,20 May 2020 16:20:27.918,1966.447
2455,20 May 2020 18:09:35.917,20 May 2020 18:42:01.038,1945.122
2456,20 May 2020 20:31:44.821,20 May 2020 21:04:21.846,1957.025
2457,20 May 2020 22:52:06.219,20 May 2020 23:23:41.242,1895.024
2458,21 May 2020 01:12:39.869,21 May 2020 01:37:16.658,1476.789
2459,21 May 2020 11:46:25.132,21 May 2020 12:08:09.459,1304.327
2460,21 May 2020 13:58:15.971,21 May 2020 14:29:11.831,1855.859
2461,21 May 2020 16:16:50.869,21 May 2020 16:49:31.677,1960.807
2462,21 May 2020 18:39:04.584,21 May 2020 19:11:19.812,1935.228
2463,21 May 2020 21:00:48.250,21 May 2020 21:33:32.716,1964.465
2464,21 May 2020 23:20:55.478,21 May 2020 23:52:02.733,1867.255
2465,22 May 2020 01:42:19.228,22 May 2020 02:03:22.352,1263.124
2466,22 May 2020 12:12:19.105,22 May 2020 12:37:36.653,1517.548
2467,22 May 2020 14:26:21.121,22 May 2020 14:58:05.139,1904.017
2468,22 May 2020 16:45:58.542,22 May 2020 17:18:42.160,1963.619
2469,22 May 2020 19:08:29.049,22 May 2020 19:40:35.787,1926.738
2470,22 May 2020 21:29:45.753,22 May 2020 22:02:33.303,1967.550
2471,22 May 2020 23:49:47.117,23 May 2020 00:19:41.863,1794.746
2472,23 May 2020 02:12:57.434,23 May 2020 02:27:58.209,900.775
2473,23 May 2020 12:38:42.584,23 May 2020 13:06:47.673,1685.089
2474,23 May 2020 14:54:30.211,23 May 2020 15:26:56.427,1946.216
2475,23 May 2020 17:15:18.528,23 May 2020 17:47:53.354,1954.826
2476,23 May 2020 19:37:48.890,23 May 2020 20:10:11.297,1942.407
2477,23 May 2020 21:58:38.640,23 May 2020 22:31:01.852,1943.212
2478,24 May 2020 00:18:44.713,24 May 2020 00:46:42.171,1677.459
2479,24 May 2020 10:57:56.115,24 May 2020 11:12:46.741,890.626
2480,24 May 2020 13:06:13.050,24 May 2020 13:35:41.868,1768.818
2481,24 May 2020 15:23:05.501,24 May 2020 15:55:47.953,1962.452
2482,24 May 2020 17:44:47.219,24 May 2020 18:17:14.069,1946.850
2483,24 May 2020 20:07:02.175,24 May 2020 20:39:37.363,1955.189
2484,24 May 2020 22:27:28.620,24 May 2020 22:59:13.236,1904.616
2485,25 May 2020 00:47:53.750,25 May 2020 01:13:20.958,1527.208
2486,25 May 2020 11:22:31.138,25 May 2020 11:43:18.107,1246.970
2487,25 May 2020 13:33:49.919,25 May 2020 14:04:34.229,1844.309
2488,25 May 2020 15:52:05.428,25 May 2020 16:24:50.678,1965.249
2489,25 May 2020 18:14:16.659,25 May 2020 18:46:34.374,1937.715
2490,25 May 2020 20:36:07.382,25 May 2020 21:08:49.263,1961.881
2491,25 May 2020 22:56:17.716,25 May 2020 23:27:33.935,1876.219
2492,26 May 2020 01:17:24.224,26 May 2020 01:39:30.626,1326.402
2493,26 May 2020 11:48:35.081,26 May 2020 12:12:50.773,1455.692
2494,26 May 2020 14:01:53.428,26 May 2020 14:33:25.652,1892.223
2495,26 May 2020 16:21:14.830,26 May 2020 16:53:54.507,1959.678
2496,26 May 2020 18:43:42.187,26 May 2020 19:15:52.270,1930.083
2497,26 May 2020 21:05:06.378,26 May 2020 21:37:54.690,1968.312
2498,26 May 2020 23:25:08.404,26 May 2020 23:55:28.200,1819.796
2499,27 May 2020 01:47:40.449,27 May 2020 02:04:49.225,1028.776
2500,27 May 2020 12:14:31.217,27 May 2020 12:42:08.156,1656.939
2501,27 May 2020 14:30:02.202,27 May 2020 15:02:20.217,1938.015
2502,27 May 2020 16:50:30.806,27 May 2020 17:23:10.911,1960.105
2503,27 May 2020 19:13:03.514,27 May 2020 19:45:16.955,1933.440
2504,27 May 2020 21:34:00.369,27 May 2020 22:06:35.444,1955.076
2505,27 May 2020 23:54:03.945,28 May 2020 00:22:32.320,1708.374
2506,28 May 2020 02:20:55.986,28 May 2020 02:26:22.132,326.146
2507,28 May 2020 10:35:06.905,28 May 2020 10:47:16.281,729.376
2508,28 May 2020 12:41:53.836,28 May 2020 13:11:02.191,1748.355
2509,28 May 2020 14:58:30.027,28 May 2020 15:31:09.290,1959.263
2510,28 May 2020 17:19:58.621,28 May 2020 17:52:27.580,1948.959
2511,28 May 2020 19:42:18.877,28 May 2020 20:14:52.186,1953.309
2512,28 May 2020 22:02:50.955,28 May 2020 22:34:45.838,1914.884
2513,29 May 2020 00:23:09.148,29 May 2020 00:49:20.386,1571.237
2514,29 May 2020 10:58:39.515,29 May 2020 11:18:19.208,1179.693
2515,29 May 2020 13:09:29.332,29 May 2020 13:39:56.316,1826.984
2516,29 May 2020 15:27:18.858,29 May 2020 16:00:10.055,1971.198
2517,29 May 2020 17:49:28.547,29 May 2020 18:21:50.510,1941.962
2518,29 May 2020 20:11:26.054,29 May 2020 20:44:05.922,1959.869
2519,29 May 2020 22:31:40.073,29 May 2020 23:03:04.237,1884.164
2520,30 May 2020 00:52:32.332,30 May 2020 01:15:37.998,1385.666
2521,30 May 2020 11:24:42.964,30 May 2020 11:48:03.109,1400.146
2522,30 May 2020 13:37:25.028,30 May 2020 14:08:46.513,1881.484
2523,30 May 2020 15:56:31.065,30 May 2020 16:29:12.636,1961.571
2524,30 May 2020 18:18:55.115,30 May 2020 18:51:01.816,1926.702
2525,30 May 2020 20:40:26.638,30 May 2020 21:13:14.193,1967.555
2526,30 May 2020 23:00:30.042,30 May 2020 23:31:14.480,1844.437
2527,31 May 2020 01:22:31.807,31 May 2020 01:41:17.560,1125.753
2528,31 May 2020 11:50:32.727,31 May 2020 12:17:26.427,1613.700
2529,31 May 2020 14:05:34.484,31 May 2020 14:37:41.520,1927.036
2530,31 May 2020 16:25:43.513,31 May 2020 16:58:24.636,1961.123
2531,31 May 2020 18:48:17.682,31 May 2020 19:20:22.704,1925.021

